valid,step,train,train_loss_step,epoch,val_loss_step,val_loss_epoch,train_loss_epoch
,1574,0.34398946166038513,,,,,
,1069,,0.34398946166038513,29,,,
,1576,0.36112454533576965,,,,,
,1577,0.34220659732818604,,,,,
,1578,0.348966509103775,,,,,
,1579,0.34615230560302734,,,,,
,1580,0.3480018079280853,,,,,
,1074,,0.3480018079280853,29,,,
,1582,0.3397792875766754,,,,,
,1583,0.33999913930892944,,,,,
,1584,0.34273263812065125,,,,,
,1585,0.34722694754600525,,,,,
,1586,0.34827861189842224,,,,,
,1079,,0.34827861189842224,29,,,
0.34551185369491577,1588,,,,,,
,116,,,,0.34551185369491577,,
0.35625284910202026,1590,,,,,,
,117,,,,0.35625284910202026,,
0.3547544777393341,1592,,,,,,
,118,,,,0.3547544777393341,,
0.3453013300895691,1594,,,,,,
,119,,,,0.3453013300895691,,
,1079,,,29,,0.3504551351070404,
,1079,,,29,,,0.3507464528083801
,1598,0.35518142580986023,,,,,
,1599,0.35230356454849243,,,,,
,1600,0.35644781589508057,,,,,
,1601,0.3546306788921356,,,,,
,1602,0.34910210967063904,,,,,
,1084,,0.34910210967063904,30,,,
,1604,0.3545638620853424,,,,,
,1605,0.35403716564178467,,,,,
,1606,0.3461768925189972,,,,,
,1607,0.37120136618614197,,,,,
,1608,0.3409687876701355,,,,,
,1089,,0.3409687876701355,30,,,
,1610,0.34438666701316833,,,,,
,1611,0.3335795998573303,,,,,
,1612,0.35261547565460205,,,,,
,1613,0.35160592198371887,,,,,
,1614,0.34626492857933044,,,,,
,1094,,0.34626492857933044,30,,,
,1616,0.3486120104789734,,,,,
,1617,0.3562304973602295,,,,,
,1618,0.347648561000824,,,,,
,1619,0.35284727811813354,,,,,
,1620,0.35541844367980957,,,,,
,1099,,0.35541844367980957,30,,,
,1622,0.344365656375885,,,,,
,1623,0.3389340937137604,,,,,
,1624,0.35564395785331726,,,,,
,1625,0.36063438653945923,,,,,
,1626,0.34819141030311584,,,,,
,1104,,0.34819141030311584,30,,,
,1628,0.3455139994621277,,,,,
,1629,0.35958319902420044,,,,,
,1630,0.34268203377723694,,,,,
,1631,0.348616361618042,,,,,
,1632,0.3477335572242737,,,,,
,1109,,0.3477335572242737,30,,,
,1634,0.34552696347236633,,,,,
,1635,0.33989691734313965,,,,,
,1636,0.3387751579284668,,,,,
,1637,0.3400471806526184,,,,,
,1638,0.34944072365760803,,,,,
,1114,,0.34944072365760803,30,,,
,1640,0.34792056679725647,,,,,
0.345165491104126,1641,,,,,,
,120,,,,0.345165491104126,,
0.3557811975479126,1643,,,,,,
,121,,,,0.3557811975479126,,
0.3543062210083008,1645,,,,,,
,122,,,,0.3543062210083008,,
0.34488528966903687,1647,,,,,,
,123,,,,0.34488528966903687,,
,1115,,,30,,0.35003453493118286,
,1115,,,30,,,0.3493702709674835
,1651,0.357512503862381,,,,,
,1652,0.3497130870819092,,,,,
,1653,0.3617978096008301,,,,,
,1654,0.3550497591495514,,,,,
,1119,,0.3550497591495514,31,,,
,1656,0.35068827867507935,,,,,
,1657,0.35755908489227295,,,,,
,1658,0.3553520143032074,,,,,
,1659,0.3425154387950897,,,,,
,1660,0.369678258895874,,,,,
,1124,,0.369678258895874,31,,,
,1662,0.3434249460697174,,,,,
,1663,0.3399530351161957,,,,,
,1664,0.33577391505241394,,,,,
,1665,0.35282063484191895,,,,,
,1666,0.3474365174770355,,,,,
,1129,,0.3474365174770355,31,,,
,1668,0.3467143177986145,,,,,
,1669,0.3482775092124939,,,,,
,1670,0.35703033208847046,,,,,
,1671,0.35131412744522095,,,,,
,1672,0.35622861981391907,,,,,
,1134,,0.35622861981391907,31,,,
,1674,0.3571411967277527,,,,,
,1675,0.3472056984901428,,,,,
,1676,0.34352558851242065,,,,,
,1677,0.3567200303077698,,,,,
,1678,0.36177965998649597,,,,,
,1139,,0.36177965998649597,31,,,
,1680,0.3486121594905853,,,,,
,1681,0.3435377776622772,,,,,
,1682,0.358269065618515,,,,,
,1683,0.3439766466617584,,,,,
,1684,0.3508305251598358,,,,,
,1144,,0.3508305251598358,31,,,
,1686,0.3482794165611267,,,,,
,1687,0.3471495509147644,,,,,
,1688,0.3396919369697571,,,,,
,1689,0.3388328552246094,,,,,
,1690,0.34257930517196655,,,,,
,1149,,0.34257930517196655,31,,,
,1692,0.34929847717285156,,,,,
,1693,0.3464723229408264,,,,,
0.34478792548179626,1694,,,,,,
,124,,,,0.34478792548179626,,
0.35555651783943176,1696,,,,,,
,125,,,,0.35555651783943176,,
0.3538801372051239,1698,,,,,,
,126,,,,0.3538801372051239,,
0.3444514274597168,1700,,,,,,
,127,,,,0.3444514274597168,,
,1151,,,31,,0.3496689796447754,
,1151,,,31,,,0.35007619857788086
,1704,0.35935020446777344,,,,,
,1705,0.34704968333244324,,,,,
,1706,0.35605478286743164,,,,,
,1154,,0.35605478286743164,32,,,
,1708,0.35311615467071533,,,,,
,1709,0.3488802909851074,,,,,
,1710,0.3583551347255707,,,,,
,1711,0.3495611548423767,,,,,
,1712,0.3450475037097931,,,,,
,1159,,0.3450475037097931,32,,,
,1714,0.3714822232723236,,,,,
,1715,0.34144747257232666,,,,,
,1716,0.34250372648239136,,,,,
,1717,0.3349166512489319,,,,,
,1718,0.3533320724964142,,,,,
,1164,,0.3533320724964142,32,,,
,1720,0.3477504551410675,,,,,
,1721,0.3478946387767792,,,,,
,1722,0.34555643796920776,,,,,
,1723,0.36026060581207275,,,,,
,1724,0.34901162981987,,,,,
,1169,,0.34901162981987,32,,,
,1726,0.35769858956336975,,,,,
,1727,0.35544532537460327,,,,,
,1728,0.345791220664978,,,,,
,1729,0.3377472162246704,,,,,
,1730,0.35321497917175293,,,,,
,1174,,0.35321497917175293,32,,,
,1732,0.36546361446380615,,,,,
,1733,0.3487611711025238,,,,,
,1734,0.3450212776660919,,,,,
,1735,0.36008238792419434,,,,,
,1736,0.3414143919944763,,,,,
,1179,,0.3414143919944763,32,,,
,1738,0.3472416400909424,,,,,
,1739,0.3477352559566498,,,,,
,1740,0.34733766317367554,,,,,
,1741,0.33763614296913147,,,,,
,1742,0.3378763198852539,,,,,
,1184,,0.3378763198852539,32,,,
,1744,0.3405032455921173,,,,,
,1745,0.34416335821151733,,,,,
,1746,0.3456616997718811,,,,,
0.34435349702835083,1747,,,,,,
,128,,,,0.34435349702835083,,
0.3551989197731018,1749,,,,,,
,129,,,,0.3551989197731018,,
0.35341328382492065,1751,,,,,,
,130,,,,0.35341328382492065,,
0.3439203202724457,1753,,,,,,
,131,,,,0.3439203202724457,,
,1187,,,32,,0.34922149777412415,
,1187,,,32,,,0.3491767942905426
,1757,0.35905805230140686,,,,,
,1758,0.3493746519088745,,,,,
,1189,,0.3493746519088745,33,,,
,1760,0.35558372735977173,,,,,
,1761,0.35233357548713684,,,,,
,1762,0.3489343523979187,,,,,
,1763,0.35803407430648804,,,,,
,1764,0.35201627016067505,,,,,
,1194,,0.35201627016067505,33,,,
,1766,0.34083208441734314,,,,,
,1767,0.37030839920043945,,,,,
,1768,0.343322217464447,,,,,
,1769,0.3405824601650238,,,,,
,1770,0.3349611163139343,,,,,
,1199,,0.3349611163139343,33,,,
,1772,0.35461270809173584,,,,,
,1773,0.3529050648212433,,,,,
,1774,0.3467518091201782,,,,,
,1775,0.34899771213531494,,,,,
,1776,0.35725194215774536,,,,,
,1204,,0.35725194215774536,33,,,
,1778,0.3507489264011383,,,,,
,1779,0.35584700107574463,,,,,
,1780,0.3581036925315857,,,,,
,1781,0.34660929441452026,,,,,
,1782,0.3385343849658966,,,,,
,1209,,0.3385343849658966,33,,,
,1784,0.3561071753501892,,,,,
,1785,0.3567928671836853,,,,,
,1786,0.34962916374206543,,,,,
,1787,0.3423585593700409,,,,,
,1788,0.35873690247535706,,,,,
,1214,,0.35873690247535706,33,,,
,1790,0.34386736154556274,,,,,
,1791,0.34966060519218445,,,,,
,1792,0.34789735078811646,,,,,
,1793,0.3458099365234375,,,,,
,1794,0.3386671543121338,,,,,
,1219,,0.3386671543121338,33,,,
,1796,0.33790645003318787,,,,,
,1797,0.3390028774738312,,,,,
,1798,0.3424330949783325,,,,,
,1799,0.34671953320503235,,,,,
0.344178706407547,1800,,,,,,
,132,,,,0.344178706407547,,
0.35491853952407837,1802,,,,,,
,133,,,,0.35491853952407837,,
0.35328587889671326,1804,,,,,,
,134,,,,0.35328587889671326,,
0.3438284397125244,1806,,,,,,
,135,,,,0.3438284397125244,,
,1223,,,33,,0.34905290603637695,
,1223,,,33,,,0.34920257329940796
,1810,0.356882244348526,,,,,
,1224,,0.356882244348526,34,,,
,1812,0.34902387857437134,,,,,
,1813,0.35635906457901,,,,,
,1814,0.3537636697292328,,,,,
,1815,0.3538444936275482,,,,,
,1816,0.35576188564300537,,,,,
,1229,,0.35576188564300537,34,,,
,1818,0.35460421442985535,,,,,
,1819,0.3408987522125244,,,,,
,1820,0.3714238405227661,,,,,
,1821,0.34523895382881165,,,,,
,1822,0.3432884216308594,,,,,
,1234,,0.3432884216308594,34,,,
,1824,0.3367981016635895,,,,,
,1825,0.35289570689201355,,,,,
,1826,0.346699595451355,,,,,
,1827,0.34900781512260437,,,,,
,1828,0.34730955958366394,,,,,
,1239,,0.34730955958366394,34,,,
,1830,0.3598026931285858,,,,,
,1831,0.34528404474258423,,,,,
,1832,0.35546714067459106,,,,,
,1833,0.35602325201034546,,,,,
,1834,0.347731351852417,,,,,
,1244,,0.347731351852417,34,,,
,1836,0.33895084261894226,,,,,
,1837,0.354152649641037,,,,,
,1838,0.3593326210975647,,,,,
,1839,0.3510550558567047,,,,,
,1840,0.34779661893844604,,,,,
,1249,,0.34779661893844604,34,,,
,1842,0.3561466336250305,,,,,
,1843,0.34323424100875854,,,,,
,1844,0.34994813799858093,,,,,
,1845,0.3439321219921112,,,,,
,1846,0.3430706560611725,,,,,
,1254,,0.3430706560611725,34,,,
,1848,0.33613380789756775,,,,,
,1849,0.3383280634880066,,,,,
,1850,0.33975762128829956,,,,,
,1851,0.34444019198417664,,,,,
,1852,0.3446793854236603,,,,,
,1259,,0.3446793854236603,34,,,
0.344094455242157,1854,,,,,,
,136,,,,0.344094455242157,,
0.3547814190387726,1856,,,,,,
,137,,,,0.3547814190387726,,
0.35320478677749634,1858,,,,,,
,138,,,,0.35320478677749634,,
0.34365302324295044,1860,,,,,,
,139,,,,0.34365302324295044,,
,1259,,,34,,0.3489334285259247,
,1259,,,34,,,0.3491407632827759
,1864,0.35644596815109253,,,,,
,1865,0.35201817750930786,,,,,
,1866,0.3591172397136688,,,,,
,1867,0.35372984409332275,,,,,
,1868,0.3493485450744629,,,,,
,1264,,0.3493485450744629,35,,,
,1870,0.3551536500453949,,,,,
,1871,0.35178765654563904,,,,,
,1872,0.3412705063819885,,,,,
,1873,0.3722427785396576,,,,,
,1874,0.34267035126686096,,,,,
,1269,,0.34267035126686096,35,,,
,1876,0.34379714727401733,,,,,
,1877,0.3343757688999176,,,,,
,1878,0.35319575667381287,,,,,
,1879,0.3445146977901459,,,,,
,1880,0.3466030955314636,,,,,
,1274,,0.3466030955314636,35,,,
,1882,0.34901541471481323,,,,,
,1883,0.35578012466430664,,,,,
,1884,0.3476914167404175,,,,,
,1885,0.35593846440315247,,,,,
,1886,0.3553909659385681,,,,,
,1279,,0.3553909659385681,35,,,
,1888,0.3440800905227661,,,,,
,1889,0.34301209449768066,,,,,
,1890,0.3512260913848877,,,,,
,1891,0.35860446095466614,,,,,
,1892,0.3468452990055084,,,,,
,1284,,0.3468452990055084,35,,,
,1894,0.3443886637687683,,,,,
,1895,0.36068859696388245,,,,,
,1896,0.3423442542552948,,,,,
,1897,0.3476209342479706,,,,,
,1898,0.34845998883247375,,,,,
,1289,,0.34845998883247375,35,,,
,1900,0.34441280364990234,,,,,
,1901,0.33987006545066833,,,,,
,1902,0.33480530977249146,,,,,
,1903,0.34126952290534973,,,,,
,1904,0.34484657645225525,,,,,
,1294,,0.34484657645225525,35,,,
,1906,0.34477752447128296,,,,,
0.3436189591884613,1907,,,,,,
,140,,,,0.3436189591884613,,
0.3543086349964142,1909,,,,,,
,141,,,,0.3543086349964142,,
0.35270023345947266,1911,,,,,,
,142,,,,0.35270023345947266,,
0.34312063455581665,1913,,,,,,
,143,,,,0.34312063455581665,,
,1295,,,35,,0.3484371304512024,
,1295,,,35,,,0.348814994096756
,1917,0.35860443115234375,,,,,
,1918,0.34883034229278564,,,,,
,1919,0.3537505567073822,,,,,
,1920,0.35127750039100647,,,,,
,1299,,0.35127750039100647,36,,,
,1922,0.3495115041732788,,,,,
,1923,0.35817691683769226,,,,,
,1924,0.35000279545783997,,,,,
,1925,0.3411392867565155,,,,,
,1926,0.3704538643360138,,,,,
,1304,,0.3704538643360138,36,,,
,1928,0.3441884219646454,,,,,
,1929,0.3427162170410156,,,,,
,1930,0.3330917954444885,,,,,
,1931,0.35225680470466614,,,,,
,1932,0.347137451171875,,,,,
,1309,,0.347137451171875,36,,,
,1934,0.3488873541355133,,,,,
,1935,0.34361717104911804,,,,,
,1936,0.3568134605884552,,,,,
,1937,0.3479858636856079,,,,,
,1938,0.353522926568985,,,,,
,1314,,0.353522926568985,36,,,
,1940,0.35566210746765137,,,,,
,1941,0.34812527894973755,,,,,
,1942,0.3378834128379822,,,,,
,1943,0.35234832763671875,,,,,
,1944,0.36167076230049133,,,,,
,1319,,0.36167076230049133,36,,,
,1946,0.3490142524242401,,,,,
,1947,0.34603795409202576,,,,,
,1948,0.3614630699157715,,,,,
,1949,0.33979132771492004,,,,,
,1950,0.3453173041343689,,,,,
,1324,,0.3453173041343689,36,,,
,1952,0.34724459052085876,,,,,
,1953,0.3441246449947357,,,,,
,1954,0.3423851430416107,,,,,
,1955,0.33701232075691223,,,,,
,1956,0.33965423703193665,,,,,
,1329,,0.33965423703193665,36,,,
,1958,0.3464137613773346,,,,,
,1959,0.34541118144989014,,,,,
0.34363624453544617,1960,,,,,,
,144,,,,0.34363624453544617,,
0.3543280363082886,1962,,,,,,
,145,,,,0.3543280363082886,,
0.35269978642463684,1964,,,,,,
,146,,,,0.35269978642463684,,
0.3431546986103058,1966,,,,,,
,147,,,,0.3431546986103058,,
,1331,,,36,,0.34845468401908875,
,1331,,,36,,,0.3486534655094147
,1970,0.3581651747226715,,,,,
,1971,0.34879738092422485,,,,,
,1972,0.35442301630973816,,,,,
,1334,,0.35442301630973816,37,,,
,1974,0.3526703715324402,,,,,
,1975,0.3495078682899475,,,,,
,1976,0.3605591952800751,,,,,
,1977,0.3490108549594879,,,,,
,1978,0.34145253896713257,,,,,
,1339,,0.34145253896713257,37,,,
,1980,0.3709421157836914,,,,,
,1981,0.3430737257003784,,,,,
,1982,0.34192565083503723,,,,,
,1983,0.3352462351322174,,,,,
,1984,0.3544597923755646,,,,,
,1344,,0.3544597923755646,37,,,
,1986,0.3486078679561615,,,,,
,1987,0.34836241602897644,,,,,
,1988,0.34904351830482483,,,,,
,1989,0.35627493262290955,,,,,
,1990,0.35095277428627014,,,,,
,1349,,0.35095277428627014,37,,,
,1992,0.3580247461795807,,,,,
,1993,0.35780975222587585,,,,,
,1994,0.34067755937576294,,,,,
,1995,0.3410094380378723,,,,,
,1996,0.35359981656074524,,,,,
,1354,,0.35359981656074524,37,,,
,1998,0.36131802201271057,,,,,
,1999,0.3481713533401489,,,,,
,2000,0.3422519862651825,,,,,
,2001,0.3555821180343628,,,,,
,2002,0.3403647840023041,,,,,
,1359,,0.3403647840023041,37,,,
,2004,0.3478361964225769,,,,,
,2005,0.34512147307395935,,,,,
,2006,0.3419494032859802,,,,,
,2007,0.33563196659088135,,,,,
,2008,0.3398806154727936,,,,,
,1364,,0.3398806154727936,37,,,
,2010,0.3428897261619568,,,,,
,2011,0.3439846634864807,,,,,
,2012,0.34719404578208923,,,,,
0.3429546356201172,2013,,,,,,
,148,,,,0.3429546356201172,,
0.35379284620285034,2015,,,,,,
,149,,,,0.35379284620285034,,
0.3521486818790436,2017,,,,,,
,150,,,,0.3521486818790436,,
0.34230437874794006,2019,,,,,,
,151,,,,0.34230437874794006,,
,1367,,,37,,0.3478001356124878,
,1367,,,37,,,0.3487992286682129
,2023,0.35219261050224304,,,,,
,2024,0.34798744320869446,,,,,
,1369,,0.34798744320869446,38,,,
,2026,0.3588902950286865,,,,,
,2027,0.34827888011932373,,,,,
,2028,0.3522433936595917,,,,,
,2029,0.35894209146499634,,,,,
,2030,0.3503970801830292,,,,,
,1374,,0.3503970801830292,38,,,
,2032,0.3455950915813446,,,,,
,2033,0.37212440371513367,,,,,
,2034,0.3429994285106659,,,,,
,2035,0.3414255678653717,,,,,
,2036,0.33239585161209106,,,,,
,1379,,0.33239585161209106,38,,,
,2038,0.35428351163864136,,,,,
,2039,0.3432829678058624,,,,,
,2040,0.3474120497703552,,,,,
,2041,0.3426573872566223,,,,,
,2042,0.3533225953578949,,,,,
,1384,,0.3533225953578949,38,,,
,2044,0.3477391004562378,,,,,
,2045,0.3545302748680115,,,,,
,2046,0.3521980047225952,,,,,
,2047,0.3422068953514099,,,,,
,2048,0.3376106321811676,,,,,
,1389,,0.3376106321811676,38,,,
,2050,0.35009464621543884,,,,,
,2051,0.35983189940452576,,,,,
,2052,0.3475257456302643,,,,,
,2053,0.34211039543151855,,,,,
,2054,0.3559291958808899,,,,,
,1394,,0.3559291958808899,38,,,
,2056,0.3404930531978607,,,,,
,2057,0.35150444507598877,,,,,
,2058,0.343669593334198,,,,,
,2059,0.346815288066864,,,,,
,2060,0.34123358130455017,,,,,
,1399,,0.34123358130455017,38,,,
,2062,0.33545124530792236,,,,,
,2063,0.34055790305137634,,,,,
,2064,0.3442576229572296,,,,,
,2065,0.343536376953125,,,,,
0.34287843108177185,2066,,,,,,
,152,,,,0.34287843108177185,,
0.3537334203720093,2068,,,,,,
,153,,,,0.3537334203720093,,
0.35201358795166016,2070,,,,,,
,154,,,,0.35201358795166016,,
0.34220486879348755,2072,,,,,,
,155,,,,0.34220486879348755,,
,1403,,,38,,0.347707599401474,
,1403,,,38,,,0.3478257656097412
,2076,0.3547861874103546,,,,,
,1404,,0.3547861874103546,39,,,
,2078,0.347411185503006,,,,,
,2079,0.35633328557014465,,,,,
,2080,0.34886133670806885,,,,,
,2081,0.3486114740371704,,,,,
,2082,0.35797297954559326,,,,,
,1409,,0.35797297954559326,39,,,
,2084,0.3519745469093323,,,,,
,2085,0.3406306505203247,,,,,
,2086,0.371452271938324,,,,,
,2087,0.34295687079429626,,,,,
,2088,0.3396361768245697,,,,,
,1414,,0.3396361768245697,39,,,
,2090,0.3354693353176117,,,,,
,2091,0.351896196603775,,,,,
,2092,0.3468467891216278,,,,,
,2093,0.3427940011024475,,,,,
,2094,0.34437718987464905,,,,,
,1419,,0.34437718987464905,39,,,
,2096,0.3533473014831543,,,,,
,2097,0.34475579857826233,,,,,
,2098,0.3514854311943054,,,,,
,2099,0.35452407598495483,,,,,
,2100,0.3480841815471649,,,,,
,1424,,0.3480841815471649,39,,,
,2102,0.33759835362434387,,,,,
,2103,0.35105133056640625,,,,,
,2104,0.36002492904663086,,,,,
,2105,0.3463016748428345,,,,,
,2106,0.3438439965248108,,,,,
,1429,,0.3438439965248108,39,,,
,2108,0.35856783390045166,,,,,
,2109,0.3388185203075409,,,,,
,2110,0.34489989280700684,,,,,
,2111,0.3471367657184601,,,,,
,2112,0.3458404541015625,,,,,
,1434,,0.3458404541015625,39,,,
,2114,0.3383820354938507,,,,,
,2115,0.33629003167152405,,,,,
,2116,0.34057432413101196,,,,,
,2117,0.3403306007385254,,,,,
,2118,0.34167155623435974,,,,,
,1439,,0.34167155623435974,39,,,
0.342803955078125,2120,,,,,,
,156,,,,0.342803955078125,,
0.3535563051700592,2122,,,,,,
,157,,,,0.3535563051700592,,
0.3519682288169861,2124,,,,,,
,158,,,,0.3519682288169861,,
0.342113196849823,2126,,,,,,
,159,,,,0.342113196849823,,
,1439,,,39,,0.3476104140281677,
,1439,,,39,,,0.34737613797187805
,2130,0.3577234745025635,,,,,
,2131,0.34900447726249695,,,,,
,2132,0.3537401258945465,,,,,
,2133,0.34964683651924133,,,,,
,2134,0.35028353333473206,,,,,
,1444,,0.35028353333473206,40,,,
,2136,0.35764846205711365,,,,,
,2137,0.3515932261943817,,,,,
,2138,0.3429390490055084,,,,,
,2139,0.37054941058158875,,,,,
,2140,0.34034857153892517,,,,,
,1449,,0.34034857153892517,40,,,
,2142,0.3395390510559082,,,,,
,2143,0.3309665620326996,,,,,
,2144,0.3516024053096771,,,,,
,2145,0.3456445038318634,,,,,
,2146,0.3478379249572754,,,,,
,1454,,0.3478379249572754,40,,,
,2148,0.34563133120536804,,,,,
,2149,0.35468506813049316,,,,,
,2150,0.34879982471466064,,,,,
,2151,0.35386571288108826,,,,,
,2152,0.3546410799026489,,,,,
,1459,,0.3546410799026489,40,,,
,2154,0.34505411982536316,,,,,
,2155,0.3385813236236572,,,,,
,2156,0.3508717119693756,,,,,
,2157,0.35787710547447205,,,,,
,2158,0.3501330614089966,,,,,
,1464,,0.3501330614089966,40,,,
,2160,0.3414708971977234,,,,,
,2161,0.3532460331916809,,,,,
,2162,0.3410661816596985,,,,,
,2163,0.3502429127693176,,,,,
,2164,0.34209927916526794,,,,,
,1469,,0.34209927916526794,40,,,
,2166,0.34377822279930115,,,,,
,2167,0.3366973400115967,,,,,
,2168,0.33613094687461853,,,,,
,2169,0.337238609790802,,,,,
,2170,0.3447832763195038,,,,,
,1474,,0.3447832763195038,40,,,
,2172,0.349111407995224,,,,,
0.3425934314727783,2173,,,,,,
,160,,,,0.3425934314727783,,
0.3532574772834778,2175,,,,,,
,161,,,,0.3532574772834778,,
0.3517719507217407,2177,,,,,,
,162,,,,0.3517719507217407,,
0.34189146757125854,2179,,,,,,
,163,,,,0.34189146757125854,,
,1475,,,40,,0.34737858176231384,
,1475,,,40,,,0.3476409614086151
,2183,0.3571549654006958,,,,,
,2184,0.34809157252311707,,,,,
,2185,0.3546289801597595,,,,,
,2186,0.3525533676147461,,,,,
,1479,,0.3525533676147461,41,,,
,2188,0.34907668828964233,,,,,
,2189,0.358771950006485,,,,,
,2190,0.34978634119033813,,,,,
,2191,0.3425971269607544,,,,,
,2192,0.37032485008239746,,,,,
,1484,,0.37032485008239746,41,,,
,2194,0.3428281247615814,,,,,
,2195,0.34219712018966675,,,,,
,2196,0.33430802822113037,,,,,
,2197,0.35167935490608215,,,,,
,2198,0.34174326062202454,,,,,
,1489,,0.34174326062202454,41,,,
,2200,0.34425610303878784,,,,,
,2201,0.34641867876052856,,,,,
,2202,0.35406896471977234,,,,,
,2203,0.3451952040195465,,,,,
,2204,0.3573477268218994,,,,,
,1494,,0.3573477268218994,41,,,
,2206,0.356608122587204,,,,,
,2207,0.34230926632881165,,,,,
,2208,0.3392888605594635,,,,,
,2209,0.3500060439109802,,,,,
,2210,0.35861095786094666,,,,,
,1499,,0.35861095786094666,41,,,
,2212,0.34928765892982483,,,,,
,2213,0.3439152240753174,,,,,
,2214,0.36054205894470215,,,,,
,2215,0.33995431661605835,,,,,
,2216,0.3447561264038086,,,,,
,1504,,0.3447561264038086,41,,,
,2218,0.3444870710372925,,,,,
,2219,0.3413524031639099,,,,,
,2220,0.3390066921710968,,,,,
,2221,0.3383057713508606,,,,,
,2222,0.34042924642562866,,,,,
,1509,,0.34042924642562866,41,,,
,2224,0.3439052402973175,,,,,
,2225,0.34455570578575134,,,,,
0.3423824608325958,2226,,,,,,
,164,,,,0.3423824608325958,,
0.3529963493347168,2228,,,,,,
,165,,,,0.3529963493347168,,
0.35156628489494324,2230,,,,,,
,166,,,,0.35156628489494324,,
0.3416284918785095,2232,,,,,,
,167,,,,0.3416284918785095,,
,1511,,,41,,0.34714341163635254,
,1511,,,41,,,0.3477875292301178
,2236,0.35699203610420227,,,,,
,2237,0.34562358260154724,,,,,
,2238,0.3537735939025879,,,,,
,1514,,0.3537735939025879,42,,,
,2240,0.3523496389389038,,,,,
,2241,0.3495021462440491,,,,,
,2242,0.3567095100879669,,,,,
,2243,0.35123470425605774,,,,,
,2244,0.34182170033454895,,,,,
,1519,,0.34182170033454895,42,,,
,2246,0.37020522356033325,,,,,
,2247,0.3419889807701111,,,,,
,2248,0.3390548527240753,,,,,
,2249,0.33394014835357666,,,,,
,2250,0.35235175490379333,,,,,
,1524,,0.35235175490379333,42,,,
,2252,0.34724777936935425,,,,,
,2253,0.3493298292160034,,,,,
,2254,0.34251707792282104,,,,,
,2255,0.35457855463027954,,,,,
,2256,0.34555861353874207,,,,,
,1529,,0.34555861353874207,42,,,
,2258,0.352260947227478,,,,,
,2259,0.35439908504486084,,,,,
,2260,0.344463050365448,,,,,
,2261,0.33585649728775024,,,,,
,2262,0.3508884906768799,,,,,
,1534,,0.3508884906768799,42,,,
,2264,0.3588155210018158,,,,,
,2265,0.3443313539028168,,,,,
,2266,0.34340807795524597,,,,,
,2267,0.3549182713031769,,,,,
,2268,0.33798545598983765,,,,,
,1539,,0.33798545598983765,42,,,
,2270,0.34709468483924866,,,,,
,2271,0.34309059381484985,,,,,
,2272,0.3452628552913666,,,,,
,2273,0.3355402946472168,,,,,
,2274,0.334827721118927,,,,,
,1544,,0.334827721118927,42,,,
,2276,0.34007465839385986,,,,,
,2277,0.33804839849472046,,,,,
,2278,0.3446919023990631,,,,,
0.34222862124443054,2279,,,,,,
,168,,,,0.34222862124443054,,
0.35293281078338623,2281,,,,,,
,169,,,,0.35293281078338623,,
0.35141512751579285,2283,,,,,,
,170,,,,0.35141512751579285,,
0.341436505317688,2285,,,,,,
,171,,,,0.341436505317688,,
,1547,,,42,,0.3470032811164856,
,1547,,,42,,,0.34696489572525024
,2289,0.35382112860679626,,,,,
,2290,0.3500182032585144,,,,,
,1549,,0.3500182032585144,43,,,
,2292,0.3570844829082489,,,,,
,2293,0.3519560396671295,,,,,
,2294,0.3484151363372803,,,,,
,2295,0.3584284782409668,,,,,
,2296,0.35124173760414124,,,,,
,1554,,0.35124173760414124,43,,,
,2298,0.3408932387828827,,,,,
,2299,0.36712345480918884,,,,,
,2300,0.34314319491386414,,,,,
,2301,0.34108656644821167,,,,,
,2302,0.33321839570999146,,,,,
,1559,,0.33321839570999146,43,,,
,2304,0.3503287732601166,,,,,
,2305,0.345683753490448,,,,,
,2306,0.3493063151836395,,,,,
,2307,0.34698575735092163,,,,,
,2308,0.35882288217544556,,,,,
,1564,,0.35882288217544556,43,,,
,2310,0.348835289478302,,,,,
,2311,0.35080042481422424,,,,,
,2312,0.3533995747566223,,,,,
,2313,0.34502142667770386,,,,,
,2314,0.33732670545578003,,,,,
,1569,,0.33732670545578003,43,,,
,2316,0.3501737415790558,,,,,
,2317,0.36058738827705383,,,,,
,2318,0.34520530700683594,,,,,
,2319,0.34173884987831116,,,,,
,2320,0.3611454963684082,,,,,
,1574,,0.3611454963684082,43,,,
,2322,0.3384007215499878,,,,,
,2323,0.34452125430107117,,,,,
,2324,0.34079989790916443,,,,,
,2325,0.34350648522377014,,,,,
,2326,0.3394823670387268,,,,,
,1579,,0.3394823670387268,43,,,
,2328,0.3353329002857208,,,,,
,2329,0.3394913375377655,,,,,
,2330,0.34403935074806213,,,,,
,2331,0.345548540353775,,,,,
0.3420269191265106,2332,,,,,,
,172,,,,0.3420269191265106,,
0.3526911735534668,2334,,,,,,
,173,,,,0.3526911735534668,,
0.3512570261955261,2336,,,,,,
,174,,,,0.3512570261955261,,
0.3412134647369385,2338,,,,,,
,175,,,,0.3412134647369385,,
,1583,,,43,,0.3467971384525299,
,1583,,,43,,,0.3475809097290039
,2342,0.35738763213157654,,,,,
,1584,,0.35738763213157654,44,,,
,2344,0.3474692702293396,,,,,
,2345,0.35740724205970764,,,,,
,2346,0.3490713834762573,,,,,
,2347,0.34918317198753357,,,,,
